Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1648643738546,51,84,67,18,61,40,87,61,539
1648643738554,50,86,67,20,59,32,85,58,533
1648643738561,47,90,69,13,66,38,93,56,541
1648643738570,48,82,69,15,61,34,92,61,541
1648643738932,54,81,65,18,57,36,87,52,540
1648643738940,48,85,66,18,59,37,86,60,539
1648643738948,47,87,67,19,63,36,91,54,538
1648643738956,49,88,71,19,64,38,88,61,535
1648643738964,45,83,63,18,62,37,90,58,539
1648643738972,50,78,68,15,61,34,88,57,539
1648643738980,47,88,64,19,67,39,91,56,538
1648643738988,68,78,70,23,55,56,80,70,532
1648643738995,43,102,57,26,58,49,97,50,553
1648643739003,50,98,62,24,60,38,91,58,545
1648643739011,41,89,73,18,66,38,81,69,532
1648643739019,55,85,67,16,61,36,92,55,541
1648643739028,52,86,70,19,55,36,87,56,536
1648643739036,53,86,68,19,66,39,87,58,545
1648643739043,45,81,69,18,62,35,85,58,542
1648643739051,51,79,70,15,60,39,88,62,536
1648643739062,55,86,74,18,62,35,94,51,538
1648643739071,52,88,68,18,64,39,92,59,542
1648643739079,47,89,66,19,61,36,91,62,531
1648643739088,50,85,67,21,58,33,91,55,538
1648643739097,54,89,68,20,62,39,89,54,538
1648643739105,54,87,68,14,60,36,91,54,537
1648643739113,49,85,66,21,63,39,88,58,540
1648643739121,52,80,67,17,65,35,87,57,531
1648643739130,49,84,67,19,58,37,87,52,540
1648643739137,47,89,71,23,66,38,91,53,539
1648643739145,48,87,69,17,66,40,89,62,543
1648643739153,48,90,72,19,66,36,90,57,533
1648643739161,46,83,67,15,60,34,88,59,536
1648643739168,48,89,65,20,58,34,88,59,538
1648643739176,50,88,62,19,59,39,89,56,540
1648643739185,42,85,63,18,58,35,84,61,540
1648643739336,55,84,66,20,65,41,89,58,537
1648643739345,45,84,70,17,65,37,87,62,545
1648643739353,49,90,68,21,65,37,94,54,541
1648643739360,50,88,68,22,62,37,85,57,537
1648643739368,46,84,67,17,59,34,89,57,536
1648643739376,50,88,73,23,58,41,93,59,542
1648643739384,50,85,69,19,62,35,92,59,542
1648643739394,61,96,59,28,55,35,95,61,536
1648643739402,41,101,59,11,73,31,97,56,552
1648643739410,58,92,63,29,63,32,87,70,532
1648643739418,65,87,77,11,76,32,108,50,545
1648643739426,41,93,65,18,63,39,89,63,541
1648643739436,54,86,70,20,59,31,93,61,534
1648643739444,48,89,67,16,60,34,90,60,541
1648643739452,55,82,65,21,59,39,87,59,538
1648643739459,52,89,67,21,68,42,90,58,538
1648643739471,51,89,69,15,63,38,92,57,537
1648643739482,53,83,70,17,60,38,86,58,537
1648643739491,50,88,65,19,62,37,86,54,535
1648643739498,45,88,63,20,60,33,89,55,541
