Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1650984247351,62,284,87,103,94,49,234,69,1274
1650984247360,60,284,87,105,98,50,233,68,1276
1650984247369,60,289,90,104,95,49,232,68,1275
1650984247377,57,285,91,106,97,47,233,66,1248
1650984247385,58,284,87,102,98,55,230,68,1270
1650984247393,55,279,88,105,97,48,235,67,1271
1650984247401,58,281,89,105,97,49,236,68,1272
1650984247409,60,284,86,104,95,48,233,68,1267
1650984247418,59,280,86,101,94,49,236,69,1273
1650984247426,61,284,88,108,98,41,231,69,1271
1650984247434,54,284,89,112,90,53,231,67,1269
1650984247443,61,283,86,104,96,42,232,65,1276
1650984247451,62,284,85,105,93,49,240,68,1273
1650984247461,64,288,79,106,99,48,235,64,1268
1650984247471,60,283,85,106,98,49,235,67,1271
1650984247479,58,285,89,107,99,49,231,68,1270
1650984247488,59,286,84,108,96,46,231,68,1271
1650984247496,60,287,88,106,92,49,233,65,1276
1650984247504,59,288,89,108,96,48,237,68,1272
1650984247512,54,285,92,103,99,45,235,69,1271
1650984247520,60,285,86,104,95,46,237,72,1273
1650984247527,55,285,87,106,99,48,236,65,1271
1650984247535,60,281,85,105,93,51,236,67,1273
1650984247543,59,257,88,104,95,50,233,66,1268
1650984247552,57,290,91,103,94,48,235,67,1277
1650984247560,58,287,89,105,97,48,237,66,1268
1650984247568,54,285,92,106,94,47,235,67,1272
1650984247575,53,284,89,108,101,50,239,67,1272
1650984247586,58,280,88,104,97,52,236,70,1276
1650984247594,61,280,87,108,96,47,237,66,1271
1650984247602,58,287,90,102,92,48,233,65,1275
1650984247611,59,282,86,102,98,49,233,66,1271
1650984247619,60,290,90,107,97,44,237,66,1271
1650984247627,60,283,89,108,94,48,235,66,1270
1650984247637,63,286,91,106,96,48,233,64,1268
1650984247645,59,281,85,106,94,48,234,67,1272
1650984247653,60,285,89,104,93,47,236,64,1267
