Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1648892703276,55,265,79,67,75,47,199,63,949
1648892703286,57,257,71,82,71,35,214,76,953
1648892703294,56,263,86,76,64,36,225,71,962
1648892703302,50,253,82,72,86,42,196,83,961
1648892703310,62,283,67,68,85,42,191,69,945
1648892703318,48,262,63,70,92,48,196,56,958
1648892703600,52,272,76,68,68,45,208,61,960
1648892703608,56,275,73,64,74,52,209,63,959
1648892703616,54,274,76,65,73,47,206,65,961
1648892703624,56,272,73,68,75,46,208,62,965
1648892703631,61,274,72,67,70,52,213,59,963
1648892703639,53,276,78,64,67,44,208,63,957
1648892703647,58,270,70,68,67,50,210,66,959
1648892703655,60,265,62,65,90,40,202,67,959
1648892703663,70,290,76,52,75,57,199,53,983
1648892703671,40,262,66,81,83,36,224,55,962
1648892703679,54,261,88,70,55,50,225,78,962
1648892703686,46,278,94,60,74,57,208,57,968
1648892703694,67,289,85,55,73,60,224,59,962
1648892703702,65,280,74,55,70,63,207,54,972
1648892703710,68,273,63,80,84,34,201,59,981
1648892703719,67,273,73,69,73,45,210,60,962
1648892703728,56,273,76,64,67,48,209,62,965
1648892703736,50,276,75,67,68,49,209,63,964
1648892703744,54,278,74,65,76,54,211,65,963
1648892703752,53,275,76,68,66,45,210,62,963
1648892703760,56,275,73,64,75,46,209,67,962
1648892703768,52,276,77,71,69,44,211,65,965
1648892703777,57,279,93,83,83,38,210,82,968
1648892703785,71,284,65,60,72,49,210,67,966
1648892703796,67,290,64,59,75,34,198,57,970
1648892703804,46,264,73,70,88,57,202,57,969
1648892703812,66,276,64,77,78,62,209,59,966
1648892703820,60,285,67,78,87,38,203,63,961
1648892703828,55,277,66,61,65,62,212,53,961
1648892703836,42,268,79,77,87,47,225,64,962
1648892703844,64,292,66,62,82,52,200,72,981
1648892703853,54,273,78,68,63,46,215,66,962
1648892703894,49,285,73,65,64,46,206,66,968
1648892703902,54,275,76,62,71,51,217,63,969
1648892703910,58,276,75,68,71,43,213,66,969
1648892703918,53,278,73,70,67,51,216,65,968
1648892703925,57,278,76,66,64,49,211,69,964
