Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1650986960608,35,185,54,36,60,32,94,47,788
1650986960616,50,170,66,20,60,38,78,62,780
1650986960624,43,168,66,23,59,31,85,56,768
1650986960636,43,167,63,21,55,27,86,55,772
1650986960644,40,169,63,22,59,28,86,55,773
1650986960652,40,172,64,23,61,29,83,55,772
1650986960659,39,173,65,22,58,29,84,53,770
1650986960667,40,169,64,21,58,29,87,56,772
1650986960675,42,173,67,24,55,29,85,54,769
1650986960684,42,168,63,22,58,26,85,55,772
1650986960692,42,177,68,21,59,32,80,53,772
1650986960700,38,164,62,23,55,28,81,54,771
1650986960708,38,171,67,21,62,32,86,54,773
1650986960717,44,172,66,22,57,28,85,55,770
1650986960725,40,172,66,24,54,28,85,57,771
1650986960733,39,168,67,25,58,30,87,54,773
1650986960741,42,172,65,22,56,28,87,55,774
1650986960748,41,167,66,21,59,31,86,54,769
1650986960756,41,168,66,22,59,33,86,54,770
1650986960766,41,170,61,22,59,31,85,54,772
1650986960774,42,172,63,21,55,29,86,55,777
1650986960782,42,171,63,20,57,32,87,57,774
1650986960789,39,174,64,23,58,31,84,53,769
1650986960799,42,172,64,25,57,30,83,53,770
1650986960807,42,171,65,23,58,32,86,54,772
1650986960815,40,168,65,21,55,28,84,52,770
1650986960823,40,171,66,22,58,32,85,55,772
1650986960832,46,173,69,25,56,32,83,53,771
1650986960841,47,171,65,19,60,33,84,54,772
1650986960850,39,171,63,25,57,31,86,55,769
1650986960858,41,168,66,21,57,30,85,54,772
1650986960865,38,171,65,23,56,30,83,57,772
1650986960873,41,174,65,21,56,30,86,56,777
1650986960881,41,170,62,19,56,29,85,57,771
1650986960891,41,172,64,24,56,30,88,54,773
1650986960898,41,172,66,24,58,30,85,53,773
1650986960906,41,173,65,19,58,30,83,52,769
1650986960915,57,180,54,40,51,45,76,67,778
1650986960923,52,162,79,13,70,23,92,46,784
1650986960933,42,171,66,24,56,32,84,54,771
1650986960946,44,170,68,20,55,29,83,58,775
1650986960953,41,170,65,21,58,32,86,51,770
1650986960961,40,170,64,21,56,28,83,56,771
1650986960969,40,170,67,22,59,30,84,56,771
1650986960976,35,173,66,21,59,33,84,54,770
1650986960984,40,173,65,21,56,29,84,52,772
1650986960992,43,171,66,26,60,31,86,55,773
1650986961000,42,174,64,22,58,28,84,55,774
1650986961008,42,171,69,22,58,28,83,54,770
1650986961016,43,171,65,24,56,31,86,52,767
1650986961023,38,168,63,20,55,29,87,57,770
1650986961034,41,172,66,22,57,25,84,53,773
1650986961044,39,169,64,22,54,30,84,56,773
1650986961052,38,172,67,24,58,26,84,50,769
1650986961061,38,171,63,21,53,29,87,55,774
1650986961069,38,167,66,20,57,28,84,54,770
1650986961076,40,172,67,22,53,26,82,53,770
1650986961086,43,172,64,21,54,29,85,56,776
1650986961094,41,171,62,21,55,29,83,52,769
1650986961101,42,171,65,22,58,29,87,56,773
1650986961109,43,173,66,23,58,30,86,52,773
1650986961119,46,169,66,22,55,29,82,52,773
1650986961127,39,169,67,19,60,31,89,54,774
1650986961135,46,174,66,24,57,30,85,54,773
1650986961146,37,173,63,25,61,32,86,58,775
1650986961154,41,170,65,22,57,27,84,56,769
1650986961161,41,171,64,21,56,29,83,53,776
1650986961171,42,176,65,24,60,32,87,56,775
1650986961179,39,169,63,20,59,28,83,53,774
1650986961189,39,168,62,20,57,32,85,55,773
1650986961197,41,170,68,21,54,25,83,52,771
1650986961204,39,167,66,23,57,31,86,55,774
1650986961214,39,172,66,20,56,29,84,54,771
1650986961222,40,168,62,22,57,30,81,53,771
1650986961230,39,171,66,20,56,30,84,52,773
1650986961238,40,172,62,19,57,29,83,54,771
1650986961250,49,169,64,21,55,29,85,56,771
1650986961258,39,172,63,21,56,28,85,54,772
1650986961266,42,171,68,23,60,34,87,57,773
1650986961274,40,171,64,20,57,27,85,55,770
1650986961284,41,169,61,23,57,30,85,55,771
1650986961293,41,176,66,23,57,29,80,50,772
1650986961301,41,167,63,20,57,30,86,57,773
1650986961309,37,173,66,22,57,29,87,55,775
1650986961318,39,169,67,24,58,30,87,56,771
1650986961326,39,169,65,23,56,31,85,58,775
1650986961333,35,172,64,22,59,31,84,57,771
1650986961341,40,173,65,23,53,27,83,58,772
1650986961350,39,168,61,22,58,28,88,53,769
1650986961358,35,169,64,23,57,31,89,56,770
1650986961366,41,172,61,19,58,30,84,55,773
1650986961373,42,174,66,25,56,29,85,56,772
1650986961382,42,172,64,23,54,29,85,54,775
1650986961391,43,172,66,21,56,29,83,50,773
1650986961399,45,174,65,21,54,28,85,53,772
1650986961408,42,173,65,21,57,31,88,54,774
1650986961416,38,168,65,23,60,30,83,53,770
1650986961424,42,170,64,21,52,30,85,53,771
1650986961433,38,173,64,23,56,30,88,54,770
1650986961441,37,174,64,19,54,28,82,52,771
1650986961452,42,172,68,22,57,31,89,53,776
1650986961460,39,171,67,23,57,29,89,52,771
1650986961468,43,174,63,20,57,30,83,55,771
1650986961477,43,170,63,23,59,30,83,54,771
1650986961485,39,167,62,23,56,27,88,56,772
1650986961493,45,171,63,16,57,31,84,54,776
1650986961500,40,172,62,23,56,31,86,54,769
1650986961508,41,171,65,25,59,30,85,56,769
1650986961517,44,174,68,25,59,26,81,52,771
1650986961525,42,173,63,20,57,29,88,55,776
1650986961533,38,173,67,23,56,29,86,57,776
1650986961540,38,177,66,22,57,29,83,56,771
1650986961551,39,167,63,21,58,30,83,56,777
1650986961560,44,173,66,23,59,31,85,53,774
1650986961567,40,173,65,25,60,30,86,56,773
1650986961577,41,175,65,22,59,27,84,54,772
1650986961585,38,174,67,23,55,33,86,59,774
1650986961592,40,172,67,22,59,30,82,53,769
1650986961600,43,169,64,20,65,33,91,56,777
1650986961609,42,169,64,22,56,30,88,54,773
1650986961617,40,172,66,26,58,28,82,49,773
1650986961625,41,170,63,22,56,26,83,55,773
1650986961634,42,170,66,23,58,31,88,54,772
1650986961642,40,173,65,20,60,31,86,53,773
1650986961650,40,169,64,21,57,31,84,55,774
1650986961658,39,167,66,22,56,30,83,53,772
1650986961665,40,170,67,26,56,28,85,56,777
1650986961674,41,173,64,23,56,27,86,58,769
1650986961682,42,173,65,18,57,25,86,56,774
1650986961690,39,170,69,22,59,31,82,52,774
1650986961698,40,173,67,23,56,30,84,55,776
1650986961707,46,172,62,25,56,29,84,51,772
1650986961716,41,171,64,22,61,31,84,53,771
1650986961724,39,175,65,23,55,28,85,56,776
1650986961733,42,173,62,25,58,32,86,52,773
1650986961741,38,177,68,22,57,30,88,57,776
1650986961749,42,173,64,26,60,33,85,55,775
1650986961756,41,171,64,22,58,31,87,56,774
1650986961764,39,174,64,21,61,30,84,52,776
1650986961773,39,171,65,22,58,27,81,56,774
1650986961781,43,175,63,21,58,34,88,55,774
1650986961789,40,172,67,23,56,29,84,64,774
1650986961798,41,173,67,24,58,29,83,54,772
1650986961806,42,176,66,25,57,32,85,53,771
1650986961813,39,176,67,26,57,29,83,54,772
1650986961821,41,179,60,20,58,28,87,54,773
1650986961831,42,173,64,23,60,31,83,56,773
1650986961839,45,169,64,25,62,31,84,53,773
1650986961847,42,174,68,20,58,28,84,52,773
1650986961857,43,172,64,22,57,30,86,53,775
1650986961865,39,170,68,24,60,29,84,56,772
1650986961872,41,174,66,21,58,33,87,57,771
1650986961882,36,174,63,19,56,25,87,55,773
1650986961890,41,172,68,21,58,28,85,56,775
1650986961898,40,175,67,22,59,34,86,56,776
1650986961907,45,174,65,23,57,29,85,52,774
1650986961916,35,171,66,21,59,29,80,55,772
1650986961924,40,171,66,23,60,29,82,53,773
1650986961931,42,169,64,23,56,30,85,52,775
1650986961941,37,168,64,21,59,31,84,55,774
1650986961949,40,172,63,22,59,31,85,54,771
1650986961957,44,172,62,24,57,29,81,59,774
1650986961969,44,173,64,24,56,32,86,55,775
1650986961977,43,171,64,21,56,29,85,55,775
1650986961985,41,173,63,22,54,25,82,52,775
1650986961993,42,172,62,18,66,33,81,56,771
1650986962002,40,168,62,23,55,29,87,58,777
1650986962010,42,171,63,19,57,27,82,56,777
1650986962018,42,173,67,22,58,30,82,54,769
1650986962027,39,174,67,21,60,31,85,57,777
1650986962034,43,173,64,22,55,31,87,55,773
1650986962042,42,172,67,24,57,31,86,53,775
1650986962050,40,172,64,20,59,30,84,56,774
1650986962059,44,171,60,20,57,30,87,53,772
1650986962067,37,169,65,19,57,28,89,53,774
1650986962075,42,174,66,25,56,30,83,52,777
1650986962084,38,169,66,25,59,29,83,55,773
1650986962091,41,171,65,20,54,28,82,53,772
1650986962099,41,172,65,23,57,31,84,52,772
1650986962109,46,172,62,20,56,32,84,56,778
1650986962118,40,172,64,23,56,32,84,50,773
1650986962126,41,173,65,23,61,32,86,55,776
1650986962134,38,170,65,21,59,30,88,56,777
1650986962143,38,172,63,25,60,31,86,55,774
1650986962151,41,172,62,19,56,34,88,57,776
1650986962159,42,172,58,21,56,32,87,54,778
1650986962168,40,170,66,21,58,33,81,54,774
1650986962178,46,173,67,22,61,31,85,56,777
1650986962187,39,171,67,24,60,29,87,57,776
1650986962195,38,172,63,20,57,27,85,57,777
1650986962203,38,170,62,23,60,31,80,52,774
1650986962211,38,172,60,21,54,30,87,53,774
1650986962220,41,172,65,22,56,33,87,55,775
1650986962228,40,171,65,21,55,31,87,53,772
1650986962235,39,168,66,24,59,31,84,53,775
1650986962245,39,172,67,25,58,30,86,53,775
1650986962253,43,171,64,20,56,26,84,54,774
1650986962261,40,177,64,23,58,29,84,51,772
1650986962272,38,172,65,20,59,29,82,52,773
1650986962280,40,175,64,20,53,28,84,53,775
1650986962288,46,172,66,21,58,30,87,51,775
